:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
321-848,2,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-849,2,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-850,11,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-851,3,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-852,12,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-853,10,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-854,9,19,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-855,10,19,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-856,11,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-857,6,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-858,3,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-859,3,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-860,10,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-861,4,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-862,9,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-863,7,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-864,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-865,11,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-866,10,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-867,10,21,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-868,6,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-869,3,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-870,6,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-871,1,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-872,10,19,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-873,6,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-874,8,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-875,8,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-876,7,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-877,12,20,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-878,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-879,2,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-880,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-881,4,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-882,5,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-883,6,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-884,2,4,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-885,2,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-886,2,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-887,9,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-888,6,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-889,3,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-890,3,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-891,6,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-892,5,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-893,11,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-894,10,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-895,8,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-896,4,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-897,5,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-898,6,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-899,11,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-900,2,4,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-901,6,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-902,10,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-903,2,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-904,2,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-905,2,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-906,5,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-907,5,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-908,4,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-909,6,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-910,5,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-911,4,4,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-912,10,19,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-913,2,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-914,5,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-915,10,20,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-916,9,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-917,4,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-918,5,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-919,6,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-920,5,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-921,10,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-922,2,2,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-923,2,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-924,10,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-925,2,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-926,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-927,2,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-928,4,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-929,5,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-930,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-931,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-932,2,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-933,3,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-934,9,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-935,3,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-936,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-937,4,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-938,2,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-939,11,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-940,1,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-941,12,21,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-942,11,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-943,5,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-944,1,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-945,1,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-946,5,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-947,11,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-948,9,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-949,2,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-950,3,4,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-951,6,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-952,3,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-953,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-954,7,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-955,9,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-956,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-957,9,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-958,4,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-959,5,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-960,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-961,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-962,12,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-963,4,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-964,7,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-965,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-966,9,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-967,5,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-968,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-969,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-970,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-971,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-972,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-973,10,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-974,6,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-975,11,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-976,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-977,9,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-978,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-979,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-980,7,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-981,10,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-982,5,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-983,12,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-984,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-985,2,2,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-986,10,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-987,9,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-988,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-989,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-990,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-991,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-992,11,22,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-993,5,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-994,10,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-995,8,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-996,6,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-997,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-998,10,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-999,8,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1000,3,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1001,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1002,8,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1003,6,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1004,8,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1005,9,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1006,12,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1007,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1008,8,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1009,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1010,11,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1011,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1012,4,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1013,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1014,4,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1015,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1016,4,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1017,4,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1018,4,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1019,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1020,3,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1021,8,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1022,3,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1023,8,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1024,5,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1025,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1026,1,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1027,11,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1028,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1029,2,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1030,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1031,1,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1032,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1033,5,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1034,5,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1035,7,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1036,3,3,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1037,7,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1038,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1039,4,4,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1040,5,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1041,5,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1042,6,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1043,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1044,10,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1045,3,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1046,11,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1047,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1048,11,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1049,10,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1050,3,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1051,9,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1052,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1053,4,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1054,9,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1055,5,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1056,8,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1057,5,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1058,3,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1059,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1060,3,4,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1061,4,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1062,4,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1063,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1064,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1065,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1066,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1067,3,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1068,11,22,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1069,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1070,7,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1071,10,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1072,1,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1073,4,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1074,8,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1075,12,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1076,12,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1077,5,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1078,2,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1079,4,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1080,3,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1081,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1082,9,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1083,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1084,7,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1085,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1086,3,3,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1087,11,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1088,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1089,7,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1090,1,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1091,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1092,5,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1093,5,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1094,5,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1095,7,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1096,2,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1097,2,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1098,7,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1099,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1100,3,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1101,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1102,10,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1103,4,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1104,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1105,9,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1106,11,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1107,7,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1108,10,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1109,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1110,5,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1111,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1112,4,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1113,11,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1114,10,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1115,11,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1116,3,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1117,2,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1118,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1119,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1120,12,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
321-1121,4,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
