:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
321-273,1,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-274,4,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-275,8,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-276,9,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-277,7,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-278,2,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-279,11,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-280,7,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-281,4,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-282,10,21,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-283,7,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-284,8,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-285,5,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-286,9,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-287,2,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-288,9,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-289,8,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-290,2,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-291,6,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-292,2,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-293,3,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-294,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-295,8,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-296,2,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-297,5,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-298,5,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-299,6,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-300,11,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-301,7,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-302,5,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-303,10,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-304,1,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-305,6,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-306,3,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-307,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-308,7,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-309,8,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-310,6,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-311,12,21,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-312,3,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-313,8,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-314,6,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-315,5,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-316,5,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-317,6,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-318,4,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-319,6,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-320,6,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-321,10,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-322,3,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-323,3,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-324,11,18,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-325,3,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-326,2,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-327,5,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-328,4,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-329,7,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-330,6,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-331,11,20,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-332,2,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-333,2,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-334,3,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-335,9,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-336,3,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-337,4,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-338,2,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-339,7,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-340,5,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-341,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-342,6,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-343,12,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-344,12,13,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-345,5,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-346,10,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-347,3,5,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-348,8,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-349,1,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-350,9,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-351,8,17,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-352,4,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-353,7,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-354,1,3,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-355,8,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-356,4,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-357,2,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-358,4,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-359,2,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-360,11,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-361,9,20,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-362,3,7,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-363,2,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-364,7,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-365,4,6,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-366,11,15,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-367,6,14,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-368,12,21,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-369,7,11,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-370,11,12,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-371,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-372,7,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-373,5,8,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-374,8,16,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-375,2,10,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
321-376,5,9,74.34,85.49,98.31,113.06,130.02,149.52,55.76,25.00,Each,Reman Alternator
323-377,10,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-378,1,2,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-379,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-380,7,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-381,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-382,6,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-383,1,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-384,3,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-385,9,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-386,6,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-387,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-388,6,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-389,3,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-390,3,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-391,8,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-392,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-393,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-394,10,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-395,8,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-396,1,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-397,12,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-398,8,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-399,9,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-400,4,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-401,5,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-402,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-403,10,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-404,1,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-405,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-406,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-407,2,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-408,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-409,11,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-410,10,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-411,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-412,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-413,5,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-414,5,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-415,4,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-416,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-417,11,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-418,2,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-419,3,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-420,6,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-421,4,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-422,11,22,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-423,4,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-424,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-425,6,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-426,7,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-427,12,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-428,10,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-429,4,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-430,3,3,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-431,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-432,6,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-433,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-434,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-435,7,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-436,1,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-437,8,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-438,3,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-439,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-440,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-441,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-442,5,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-443,7,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-444,12,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-445,7,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-446,2,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-447,1,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-448,8,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-449,5,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-450,10,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-451,8,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-452,2,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-453,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-454,10,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-455,7,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-456,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-457,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-458,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-459,9,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-460,2,3,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-461,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-462,10,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-463,6,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-464,9,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-465,12,22,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-466,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-467,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-468,11,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-469,5,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-470,1,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-471,9,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-472,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-473,9,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-474,9,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-475,4,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-476,11,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-477,4,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-478,12,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-479,9,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-480,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-481,7,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-482,2,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-483,7,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-484,2,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-485,1,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-486,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-487,4,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-488,9,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-489,2,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-490,3,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-491,9,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-492,8,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-493,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-494,12,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-495,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-496,3,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-497,8,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-498,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-499,4,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-500,10,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-501,6,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-502,7,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-503,11,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-504,11,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-505,7,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-506,9,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-507,6,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-508,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-509,6,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-510,10,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-511,12,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-512,12,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-513,9,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-514,3,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-515,9,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-516,12,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-517,1,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-518,8,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-519,6,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-520,1,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-521,12,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-522,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-523,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-524,8,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-525,8,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-526,6,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-527,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-528,4,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-529,3,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-530,9,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-531,8,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-532,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-533,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-534,10,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-535,7,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-536,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-537,10,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-538,8,19,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-539,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-540,2,2,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-541,2,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-542,11,21,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-543,8,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-544,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-545,4,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-546,9,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-547,1,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-548,4,5,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
